,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,Pro,Neutral,Anti
gun_control1.0-4697,0,0,1,palm beach post,1997,2,9,19970209,1,0,0
gun_control1.0-4698,0,0,1,san jose mercury news,1997,2,7,19970207,0,0,1
gun_control1.0-4699,0,0,1,herald-sun,1997,2,5,19970205,1,0,0
gun_control1.0-4701,0,0,1,atlanta journal and constitution,1997,2,4,19970204,1,0,0
gun_control1.0-4703,0,0,1,new york times,1997,2,2,19970202,0,0,1
gun_control1.0-4707,0,0,1,new york times,1997,1,30,19970130,0,0,1
gun_control1.0-471,0,0,1,usa today,1990,6,20,19900620,0,0,1
gun_control1.0-4710,0,0,1,washington post,1997,1,29,19970129,0,0,1
gun_control1.0-4713,0,0,1,daily news,1997,1,23,19970123,0,0,1
gun_control1.0-4714,0,0,1,new york times,1997,1,23,19970123,0,0,1
gun_control1.0-4718,0,0,1,st. louis post-dispatch,1997,1,19,19970119,0,1,0
gun_control1.0-4720,0,0,1,denver post,1997,1,14,19970114,0,1,0
gun_control1.0-4726,0,0,1,atlanta journal and constitution,1997,1,9,19970109,1,0,0
gun_control1.0-4728,0,0,1,saint paul pioneer press,1997,1,9,19970109,1,0,0
gun_control1.0-4729,0,0,1,washington post,1997,1,9,19970109,0,1,0
gun_control1.0-4731,0,0,1,atlanta journal and constitution,1997,1,7,19970107,0,0,1
gun_control1.0-4733,0,0,1,st. petersburg times,1997,1,5,19970105,0,0,1
gun_control1.0-4735,0,0,1,st. louis post-dispatch,1996,12,31,19961231,1,0,0
gun_control1.0-4738,0,0,1,st. louis post-dispatch,1996,12,28,19961228,0,0,1
gun_control1.0-474,0,0,1,st. louis post-dispatch,1990,6,16,19900616,1,0,0
gun_control1.0-4742,0,0,1,new york times,1996,12,24,19961224,0,0,1
gun_control1.0-4743,0,0,1,washington post,1996,12,24,19961224,0,0,1
gun_control1.0-4745,0,0,1,atlanta journal and constitution,1996,12,21,19961221,0,0,1
gun_control1.0-4748,0,0,1,daily news,1996,12,17,19961217,0,0,1
gun_control1.0-475,0,0,1,usa today,1990,6,13,19900613,0,0,1
gun_control1.0-4753,0,0,1,saint paul pioneer press,1996,12,13,19961213,0,0,1
gun_control1.0-4756,0,0,1,new york times,1996,12,12,19961212,1,0,0
gun_control1.0-4757,0,0,1,saint paul pioneer press,1996,12,12,19961212,1,0,0
gun_control1.0-4758,0,0,1,washington post,1996,12,12,19961212,0,0,1
gun_control1.0-4759,0,0,1,philadelphia inquirer,1996,12,11,19961211,0,1,0
gun_control1.0-4760,0,0,1,st. louis post-dispatch,1996,12,10,19961210,0,1,0
gun_control1.0-4762,0,0,1,st. petersburg times,1996,12,8,19961208,1,0,0
gun_control1.0-4765,0,0,1,atlanta journal and constitution,1996,12,6,19961206,0,0,1
gun_control1.0-4767,0,0,1,denver post,1996,12,6,19961206,1,0,0
gun_control1.0-4768,0,0,1,new york times,1996,12,6,19961206,0,0,1
gun_control1.0-477,0,0,1,usa today,1990,6,13,19900613,0,1,0
gun_control1.0-4771,0,0,1,denver post,1996,12,4,19961204,0,1,0
gun_control1.0-4774,0,0,1,new york times,1996,12,4,19961204,0,1,0
gun_control1.0-4776,0,0,1,saint paul pioneer press,1996,12,4,19961204,1,0,0
gun_control1.0-4777,0,0,1,san jose mercury news,1996,12,4,19961204,1,0,0
gun_control1.0-4778,0,0,1,st. louis post-dispatch,1996,12,4,19961204,0,0,1
gun_control1.0-478,0,0,1,usa today,1990,6,13,19900613,0,0,1
gun_control1.0-4781,0,0,1,denver post,1996,12,3,19961203,0,0,1
gun_control1.0-4783,0,0,1,washington post,1996,12,3,19961203,0,0,1
gun_control1.0-4785,0,0,1,atlanta journal and constitution,1996,12,2,19961202,0,0,1
gun_control1.0-4786,0,0,1,st. louis post-dispatch,1996,12,2,19961202,0,0,1
gun_control1.0-4789,0,0,1,san jose mercury news,1996,11,26,19961126,0,0,1
gun_control1.0-4791,0,0,1,washington post,1996,11,21,19961121,0,0,1
gun_control1.0-4792,0,0,1,san jose mercury news,1996,11,19,19961119,0,0,1
gun_control1.0-4795,0,0,1,atlanta journal and constitution,1996,11,14,19961114,0,0,1
gun_control1.0-4797,0,0,1,atlanta journal and constitution,1996,11,13,19961113,0,0,1
gun_control1.0-4800,0,0,1,st. louis post-dispatch,1996,11,13,19961113,1,0,0
gun_control1.0-4802,0,0,1,atlanta journal and constitution,1996,11,10,19961110,0,0,1
gun_control1.0-4805,0,0,1,atlanta journal and constitution,1996,11,4,19961104,1,0,0
gun_control1.0-4812,0,0,1,st. louis post-dispatch,1996,11,1,19961101,0,1,0
gun_control1.0-4815,0,0,1,saint paul pioneer press,1998,8,29,19980829,1,0,0
gun_control1.0-4818,0,0,1,st. louis post-dispatch,1998,8,29,19980829,1,0,0
gun_control1.0-4820,0,0,1,san jose mercury news,1998,8,28,19980828,1,0,0
gun_control1.0-4823,0,0,1,saint paul pioneer press,1998,8,23,19980823,1,0,0
gun_control1.0-4824,0,0,1,st. petersburg times,1998,8,22,19980822,0,0,1
gun_control1.0-4828,0,0,1,st. petersburg times,1998,8,16,19980816,0,0,1
gun_control1.0-483,0,0,1,usa today,1990,6,5,19900605,0,0,1
gun_control1.0-4831,0,0,1,atlanta journal and constitution,1998,8,14,19980814,0,0,1
gun_control1.0-4833,0,0,1,washington post,1998,8,14,19980814,0,0,1
gun_control1.0-4841,0,0,1,saint paul pioneer press,1998,8,7,19980807,0,0,1
gun_control1.0-4842,0,0,1,st. louis post-dispatch,1998,8,7,19980807,0,0,1
gun_control1.0-4846,0,0,1,saint paul pioneer press,1998,8,6,19980806,1,0,0
gun_control1.0-4849,0,0,1,saint paul pioneer press,1998,8,3,19980803,0,1,0
gun_control1.0-4850,0,0,1,herald-sun,1998,8,2,19980802,1,0,0
gun_control1.0-4853,0,0,1,herald-sun,1998,7,29,19980729,0,0,1
gun_control1.0-4859,0,0,1,st. louis post-dispatch,1998,7,29,19980729,0,1,0
gun_control1.0-4860,0,0,1,new york times,1998,7,28,19980728,0,0,1
gun_control1.0-4863,0,0,1,st. louis post-dispatch,1998,7,28,19980728,1,0,0
gun_control1.0-4864,0,0,1,st. louis post-dispatch,1998,7,28,19980728,0,0,1
gun_control1.0-4865,0,0,1,san jose mercury news,1998,7,27,19980727,0,0,1
gun_control1.0-4866,0,0,1,new york times,1998,7,26,19980726,1,0,0
gun_control1.0-4867,0,0,1,washington post,1998,7,26,19980726,0,0,1
gun_control1.0-487,0,0,1,palm beach post,1990,5,31,19900531,0,0,1
gun_control1.0-4870,0,0,1,denver post,1998,7,23,19980723,1,0,0
gun_control1.0-4872,0,0,1,san jose mercury news,1998,7,23,19980723,0,0,1
gun_control1.0-4874,0,0,1,st. louis post-dispatch,1998,7,22,19980722,1,0,0
gun_control1.0-4875,0,0,1,st. louis post-dispatch,1998,7,22,19980722,1,0,0
gun_control1.0-4877,0,0,1,st. louis post-dispatch,1998,7,21,19980721,0,0,1
gun_control1.0-4879,0,0,1,atlanta journal and constitution,1998,7,20,19980720,1,0,0
gun_control1.0-4882,0,0,1,saint paul pioneer press,1998,7,19,19980719,0,0,1
gun_control1.0-4884,0,0,1,palm beach post,1998,7,18,19980718,1,0,0
gun_control1.0-4886,0,0,1,st. louis post-dispatch,1998,7,18,19980718,0,0,1
gun_control1.0-4893,0,0,1,st. louis post-dispatch,1998,7,14,19980714,0,0,1
gun_control1.0-4897,0,0,1,new york times,1998,7,12,19980712,0,0,1
gun_control1.0-4898,0,0,1,new york times,1998,7,12,19980712,0,0,1
gun_control1.0-4902,0,0,1,denver post,1998,7,10,19980710,0,0,1
gun_control1.0-4904,0,0,1,san jose mercury news,1998,7,9,19980709,0,0,1
gun_control1.0-4905,0,0,1,st. louis post-dispatch,1998,7,9,19980709,0,0,1
gun_control1.0-4907,0,0,1,washington post,1998,7,9,19980709,0,0,1
gun_control1.0-4915,0,0,1,new york times,1998,7,4,19980704,0,0,1
gun_control1.0-4917,0,0,1,saint paul pioneer press,1998,7,3,19980703,0,0,1
gun_control1.0-4918,0,0,1,washington post,1998,7,3,19980703,1,0,0
gun_control1.0-492,0,0,1,new york times,1990,5,24,19900524,0,0,1
gun_control1.0-4923,0,0,1,philadelphia inquirer,1998,7,1,19980701,0,0,1
gun_control1.0-4925,0,0,1,san jose mercury news,1998,6,27,19980627,0,0,1
gun_control1.0-4926,0,0,1,st. louis post-dispatch,1998,6,27,19980627,1,0,0
gun_control1.0-4927,0,0,1,st. petersburg times,1998,6,26,19980626,0,0,1
gun_control1.0-4931,0,0,1,atlanta journal and constitution,1998,6,23,19980623,0,0,1
gun_control1.0-4932,0,0,1,denver post,1998,6,23,19980623,0,0,1
gun_control1.0-4933,0,0,1,new york times,1998,6,23,19980623,1,0,0
gun_control1.0-4938,0,0,1,atlanta journal and constitution,1998,6,22,19980622,0,0,1
gun_control1.0-4940,0,0,1,new york times,1998,6,22,19980622,1,0,0
gun_control1.0-4942,0,0,1,philadelphia inquirer,1998,6,22,19980622,0,0,1
gun_control1.0-4947,0,0,1,san jose mercury news,1998,6,22,19980622,1,0,0
gun_control1.0-4950,0,0,1,new york times,1998,6,21,19980621,0,0,1
gun_control1.0-4951,0,1,0,atlanta journal and constitution,1998,6,20,19980620,1,0,0
gun_control1.0-4953,0,0,1,st. louis post-dispatch,1998,6,20,19980620,0,0,1
gun_control1.0-4958,0,0,1,washington post,1998,6,18,19980618,0,0,1
gun_control1.0-496,0,0,1,usa today,1990,5,24,19900524,0,0,1
gun_control1.0-4966,0,0,1,denver post,1998,6,14,19980614,0,0,1
gun_control1.0-4969,0,0,1,palm beach post,1998,6,13,19980613,0,0,1
gun_control1.0-497,0,0,1,usa today,1990,5,24,19900524,1,0,0
gun_control1.0-498,0,0,1,usa today,1990,5,24,19900524,0,0,1
gun_control1.0-4983,0,0,1,denver post,1998,6,9,19980609,1,0,0
gun_control1.0-4988,0,0,1,washington post,1998,6,9,19980609,1,0,0
gun_control1.0-4989,0,0,1,atlanta journal and constitution,1998,6,8,19980608,0,0,1
gun_control1.0-499,0,0,1,st. louis post-dispatch,1990,5,23,19900523,1,0,0
gun_control1.0-4991,0,0,1,philadelphia inquirer,1998,6,7,19980607,1,0,0
gun_control1.0-4993,0,0,1,new york times,1998,6,6,19980606,0,0,1
gun_control1.0-5004,0,0,1,saint paul pioneer press,1998,5,30,19980530,1,0,0
gun_control1.0-5006,0,0,1,new york times,1998,5,29,19980529,0,0,1
gun_control1.0-5009,0,0,1,st. petersburg times,1998,5,29,19980529,0,0,1
gun_control1.0-5012,0,0,1,washington post,1998,5,27,19980527,0,0,1
gun_control1.0-5013,0,0,1,saint paul pioneer press,1998,5,25,19980525,0,1,0
gun_control1.0-5016,0,0,1,denver post,1998,5,24,19980524,1,0,0
gun_control1.0-5019,0,0,1,st. louis post-dispatch,1998,5,24,19980524,0,0,1
gun_control1.0-502,0,0,1,palm beach post,1990,5,20,19900520,1,0,0
gun_control1.0-5031,0,0,1,st. louis post-dispatch,1998,5,16,19980516,1,0,0
gun_control1.0-5033,0,0,1,new york times,1998,5,13,19980513,0,0,1
gun_control1.0-5035,0,0,1,saint paul pioneer press,1998,5,13,19980513,0,0,1
gun_control1.0-5036,0,0,1,new york times,1998,5,12,19980512,1,0,0
gun_control1.0-5039,0,0,1,washington post,1998,5,10,19980510,0,0,1
gun_control1.0-5041,0,0,1,st. louis post-dispatch,1998,5,9,19980509,1,0,0
gun_control1.0-5043,0,0,1,st. louis post-dispatch,1998,5,7,19980507,0,0,1
gun_control1.0-5046,0,0,1,daily news,1998,5,5,19980505,1,0,0
gun_control1.0-5047,0,0,1,herald-sun,1998,5,5,19980505,0,0,1
gun_control1.0-5054,0,0,1,st. louis post-dispatch,1998,5,3,19980503,0,0,1
gun_control1.0-5056,0,0,1,washington post,1998,5,3,19980503,0,0,1
gun_control1.0-5059,0,0,1,new york times,1998,4,30,19980430,0,0,1
gun_control1.0-5060,0,0,1,saint paul pioneer press,1998,4,29,19980429,1,0,0
gun_control1.0-5061,0,0,1,st. louis post-dispatch,1998,4,29,19980429,1,0,0
gun_control1.0-5067,0,1,0,new york times,1998,4,25,19980425,0,0,1
gun_control1.0-5069,0,0,1,palm beach post,1998,4,24,19980424,0,0,1
gun_control1.0-507,0,0,1,usa today,1990,5,16,19900516,0,0,1
gun_control1.0-5071,0,0,1,st. louis post-dispatch,1998,4,24,19980424,0,1,0
gun_control1.0-5072,0,0,1,st. petersburg times,1998,4,23,19980423,1,0,0
gun_control1.0-5073,0,0,1,washington post,1998,4,23,19980423,1,0,0
gun_control1.0-5077,0,0,1,atlanta journal and constitution,1998,4,18,19980418,0,0,1
gun_control1.0-5078,0,0,1,palm beach post,1998,4,18,19980418,0,0,1
gun_control1.0-5080,0,0,1,st. petersburg times,1998,4,16,19980416,1,0,0
gun_control1.0-5084,0,0,1,saint paul pioneer press,1998,4,11,19980411,1,0,0
gun_control1.0-5085,0,0,1,atlanta journal and constitution,1998,4,10,19980410,1,0,0
gun_control1.0-5090,0,0,1,st. louis post-dispatch,1998,4,9,19980409,1,0,0
gun_control1.0-5092,0,1,0,atlanta journal and constitution,1998,4,8,19980408,0,0,1
gun_control1.0-5097,0,0,1,st. petersburg times,1998,4,7,19980407,1,0,0
gun_control1.0-5098,0,1,0,st. louis post-dispatch,1998,4,7,19980407,0,0,1
gun_control1.0-51,0,0,1,new york times,1970,10,20,19701020,0,1,0
gun_control1.0-5100,0,0,1,new york times,1998,4,6,19980406,0,0,1
gun_control1.0-5101,0,0,1,st. petersburg times,1998,4,6,19980406,0,0,1
gun_control1.0-5104,0,0,1,denver post,1998,4,5,19980405,0,0,1
gun_control1.0-5108,0,0,1,st. petersburg times,1998,4,2,19980402,1,0,0
gun_control1.0-5117,0,1,0,washington post,1998,3,28,19980328,1,0,0
gun_control1.0-5118,0,0,1,new york times,1998,3,27,19980327,0,0,1
gun_control1.0-5119,0,0,1,philadelphia inquirer,1998,3,27,19980327,1,0,0
gun_control1.0-5121,0,0,1,st. louis post-dispatch,1998,3,27,19980327,0,1,0
gun_control1.0-5122,0,0,1,atlanta journal and constitution,1998,3,26,19980326,0,0,1
gun_control1.0-5124,0,0,1,denver post,1998,3,26,19980326,0,0,1
gun_control1.0-5126,0,0,1,palm beach post,1998,3,26,19980326,0,0,1
gun_control1.0-5128,0,0,1,st. petersburg times,1998,3,25,19980325,1,0,0
gun_control1.0-513,0,1,0,palm beach post,1990,5,11,19900511,0,0,1
gun_control1.0-5131,0,0,1,new york times,1998,3,22,19980322,0,0,1
gun_control1.0-5135,0,0,1,palm beach post,1998,3,18,19980318,0,1,0
gun_control1.0-5143,0,1,0,palm beach post,1998,3,10,19980310,0,0,1
gun_control1.0-5145,0,0,1,st. petersburg times,1998,3,7,19980307,1,0,0
gun_control1.0-5148,0,0,1,san jose mercury news,1998,3,6,19980306,0,0,1
gun_control1.0-5155,0,0,1,new york times,1998,2,24,19980224,0,0,1
gun_control1.0-5158,0,0,1,washington post,1998,2,24,19980224,0,0,1
gun_control1.0-5160,0,0,1,st. louis post-dispatch,1998,2,22,19980222,0,0,1
gun_control1.0-5164,0,0,1,palm beach post,1998,2,11,19980211,0,0,1
gun_control1.0-5168,0,0,1,st. petersburg times,1998,2,6,19980206,0,0,1
gun_control1.0-517,0,0,1,new york times,1990,4,25,19900425,0,1,0
gun_control1.0-5173,0,0,1,denver post,1998,1,22,19980122,0,0,1
gun_control1.0-5178,0,0,1,st. louis post-dispatch,1998,1,12,19980112,0,0,1
gun_control1.0-5182,0,0,1,st. louis post-dispatch,1998,1,4,19980104,0,0,1
gun_control1.0-5187,0,0,1,san jose mercury news,1997,12,29,19971229,0,0,1
gun_control1.0-5190,0,0,1,palm beach post,1997,12,21,19971221,0,0,1
gun_control1.0-5193,0,0,1,washington post,1997,12,20,19971220,0,1,0
gun_control1.0-5194,0,0,1,new york times,1997,12,18,19971218,1,0,0
gun_control1.0-5196,0,0,1,herald-sun,1997,12,17,19971217,1,0,0
gun_control1.0-520,0,0,1,usa today,1990,4,24,19900424,0,1,0
gun_control1.0-5201,0,0,1,saint paul pioneer press,1997,12,8,19971208,0,0,1
gun_control1.0-5203,0,0,1,washington post,1997,12,7,19971207,0,1,0
gun_control1.0-5204,0,0,1,denver post,1997,12,4,19971204,0,1,0
gun_control1.0-5206,0,0,1,denver post,1997,12,2,19971202,0,0,1
gun_control1.0-5212,0,0,1,new york times,1997,11,19,19971119,0,0,1
gun_control1.0-5216,0,1,0,st. louis post-dispatch,1997,11,16,19971116,0,0,1
gun_control1.0-5217,0,0,1,washington post,1997,11,15,19971115,0,0,1
gun_control1.0-5219,0,0,1,new york times,1997,11,14,19971114,0,1,0
gun_control1.0-5220,0,0,1,washington post,1997,11,14,19971114,0,0,1
gun_control1.0-5221,0,0,1,washington post,1997,11,12,19971112,0,0,1
gun_control1.0-5227,0,0,1,new york times,1997,11,5,19971105,1,0,0
gun_control1.0-5235,0,0,1,st. louis post-dispatch,1999,3,31,19990331,0,1,0
gun_control1.0-5236,0,0,1,atlanta journal and constitution,1999,3,30,19990330,0,0,1
gun_control1.0-5237,0,0,1,denver post,1999,3,30,19990330,0,0,1
gun_control1.0-5241,0,0,1,st. louis post-dispatch,1999,3,30,19990330,0,1,0
gun_control1.0-5242,0,0,1,denver post,1999,3,29,19990329,0,0,1
gun_control1.0-5243,0,0,1,denver post,1999,3,29,19990329,0,0,1
gun_control1.0-5246,0,0,1,st. louis post-dispatch,1999,3,29,19990329,0,0,1
gun_control1.0-5248,0,0,1,st. louis post-dispatch,1999,3,28,19990328,0,0,1
gun_control1.0-5252,0,0,1,denver post,1999,3,26,19990326,0,1,0
gun_control1.0-5253,0,0,1,denver post,1999,3,26,19990326,0,0,1
gun_control1.0-5254,0,0,1,denver post,1999,3,26,19990326,0,0,1
gun_control1.0-5257,0,0,1,herald-sun,1999,3,25,19990325,1,0,0
gun_control1.0-526,0,0,1,palm beach post,1990,3,31,19900331,0,0,1
gun_control1.0-5262,0,0,1,washington post,1999,3,24,19990324,0,0,1
gun_control1.0-5264,0,0,1,st. louis post-dispatch,1999,3,23,19990323,0,1,0
gun_control1.0-5265,0,0,1,atlanta journal and constitution,1999,3,21,19990321,1,0,0
gun_control1.0-5274,0,0,1,washington post,1999,3,21,19990321,0,0,1
gun_control1.0-5275,0,1,0,washington post,1999,3,21,19990321,0,0,1
gun_control1.0-5276,0,1,0,washington post,1999,3,21,19990321,0,0,1
gun_control1.0-5277,0,0,1,atlanta journal and constitution,1999,3,20,19990320,1,0,0
gun_control1.0-5279,0,0,1,denver post,1999,3,20,19990320,0,0,1
gun_control1.0-5282,0,0,1,denver post,1999,3,19,19990319,0,1,0
gun_control1.0-5283,0,0,1,denver post,1999,3,19,19990319,0,0,1
gun_control1.0-5287,0,0,1,st. louis post-dispatch,1999,3,18,19990318,0,0,1
gun_control1.0-5288,0,0,1,washington post,1999,3,18,19990318,0,1,0
gun_control1.0-5291,0,0,1,saint paul pioneer press,1999,3,17,19990317,0,0,1
gun_control1.0-5293,0,0,1,st. louis post-dispatch,1999,3,17,19990317,1,0,0
gun_control1.0-5294,0,0,1,washington post,1999,3,17,19990317,0,1,0
gun_control1.0-5305,0,0,1,st. louis post-dispatch,1999,3,13,19990313,0,0,1
gun_control1.0-5306,0,0,1,atlanta journal and constitution,1999,3,12,19990312,0,0,1
gun_control1.0-531,0,1,0,palm beach post,1990,3,13,19900313,0,0,1
gun_control1.0-5313,0,1,0,st. louis post-dispatch,1999,3,10,19990310,1,0,0
gun_control1.0-5314,0,0,1,atlanta journal and constitution,1999,3,9,19990309,1,0,0
gun_control1.0-5315,0,0,1,palm beach post,1999,3,9,19990309,1,0,0
gun_control1.0-5316,0,0,1,denver post,1999,3,7,19990307,0,0,1
gun_control1.0-5317,0,0,1,denver post,1999,3,7,19990307,1,0,0
gun_control1.0-5325,0,0,1,new york times,1999,3,3,19990303,0,1,0
gun_control1.0-5328,0,0,1,denver post,1999,3,2,19990302,0,0,1
gun_control1.0-5329,0,0,1,philadelphia inquirer,1999,3,2,19990302,0,0,1
gun_control1.0-533,0,0,1,palm beach post,1990,2,19,19900219,0,0,1
gun_control1.0-5332,0,0,1,atlanta journal and constitution,1999,3,1,19990301,1,0,0
gun_control1.0-5336,0,0,1,st. louis post-dispatch,1999,2,28,19990228,1,0,0
gun_control1.0-5338,0,0,1,st. louis post-dispatch,1999,2,28,19990228,1,0,0
gun_control1.0-5340,0,0,1,st. louis post-dispatch,1999,2,27,19990227,0,0,1
gun_control1.0-5342,0,0,1,atlanta journal and constitution,1999,2,25,19990225,1,0,0
gun_control1.0-535,0,0,1,usa today,1990,2,15,19900215,0,1,0
gun_control1.0-5353,0,0,1,st. louis post-dispatch,1999,2,22,19990222,1,0,0
gun_control1.0-5354,0,0,1,st. louis post-dispatch,1999,2,22,19990222,0,0,1
gun_control1.0-5355,0,0,1,denver post,1999,2,21,19990221,0,0,1
gun_control1.0-5358,0,0,1,philadelphia inquirer,1999,2,21,19990221,0,0,1
gun_control1.0-5365,0,0,1,saint paul pioneer press,1999,2,18,19990218,1,0,0
gun_control1.0-5366,0,0,1,st. louis post-dispatch,1999,2,18,19990218,0,0,1
gun_control1.0-5369,0,1,0,new york times,1999,2,16,19990216,0,0,1
gun_control1.0-5370,0,0,1,atlanta journal and constitution,1999,2,15,19990215,0,0,1
gun_control1.0-5371,0,0,1,saint paul pioneer press,1999,2,15,19990215,0,1,0
gun_control1.0-5372,0,1,0,new york times,1999,2,14,19990214,0,0,1
gun_control1.0-5373,0,0,1,daily news,1999,2,13,19990213,0,1,0
gun_control1.0-5375,0,0,1,new york times,1999,2,13,19990213,0,0,1
gun_control1.0-5376,0,0,1,new york times,1999,2,12,19990212,0,0,1
gun_control1.0-5378,0,0,1,st. louis post-dispatch,1999,2,12,19990212,0,0,1
gun_control1.0-538,0,0,1,st. louis post-dispatch,1990,2,3,19900203,0,1,0
gun_control1.0-5380,0,1,0,atlanta journal and constitution,1999,2,11,19990211,1,0,0
gun_control1.0-5385,0,0,1,washington post,1999,2,10,19990210,1,0,0
gun_control1.0-5388,0,1,0,atlanta journal and constitution,1999,2,9,19990209,0,0,1
gun_control1.0-5392,0,0,1,atlanta journal and constitution,1999,2,7,19990207,1,0,0
gun_control1.0-5396,0,0,1,saint paul pioneer press,1999,2,7,19990207,0,0,1
gun_control1.0-5398,0,0,1,washington post,1999,2,7,19990207,0,0,1
gun_control1.0-5399,0,0,1,st. petersburg times,1999,2,6,19990206,1,0,0
gun_control1.0-540,0,0,1,usa today,1990,1,23,19900123,0,0,1
gun_control1.0-5402,0,0,1,saint paul pioneer press,1999,2,5,19990205,1,0,0
gun_control1.0-5405,0,0,1,daily news,1999,2,4,19990204,0,0,1
gun_control1.0-5406,0,0,1,palm beach post,1999,2,4,19990204,0,0,1
gun_control1.0-5408,0,0,1,atlanta journal and constitution,1999,2,3,19990203,0,1,0
gun_control1.0-5413,0,0,1,denver post,1999,2,2,19990202,1,0,0
gun_control1.0-5414,0,0,1,st. louis post-dispatch,1999,2,2,19990202,1,0,0
gun_control1.0-5415,0,0,1,washington post,1999,2,2,19990202,1,0,0
gun_control1.0-5418,0,0,1,atlanta journal and constitution,1999,1,28,19990128,1,0,0
gun_control1.0-5420,0,0,1,new york times,1999,1,28,19990128,0,1,0
gun_control1.0-5424,0,0,1,palm beach post,1999,1,26,19990126,1,0,0
gun_control1.0-5427,0,0,1,st. louis post-dispatch,1999,1,25,19990125,0,0,1
gun_control1.0-543,0,0,1,palm beach post,1990,1,22,19900122,1,0,0
gun_control1.0-5433,0,0,1,new york times,1999,1,22,19990122,1,0,0
gun_control1.0-5442,0,1,0,denver post,1999,1,15,19990115,1,0,0
gun_control1.0-5444,0,1,0,st. petersburg times,1999,1,13,19990113,0,0,1
gun_control1.0-5447,0,1,0,denver post,1999,1,12,19990112,0,0,1
gun_control1.0-5449,0,0,1,philadelphia inquirer,1999,1,12,19990112,0,0,1
gun_control1.0-5450,0,0,1,daily news,1999,1,10,19990110,0,0,1
gun_control1.0-5452,0,0,1,atlanta journal and constitution,1999,1,9,19990109,0,0,1
gun_control1.0-5453,0,0,1,st. petersburg times,1999,1,8,19990108,0,0,1
gun_control1.0-5456,0,0,1,new york times,1999,1,7,19990107,0,0,1
gun_control1.0-5457,0,0,1,philadelphia inquirer,1999,1,7,19990107,0,0,1
gun_control1.0-5458,0,0,1,new york times,1999,1,6,19990106,0,0,1
gun_control1.0-546,0,0,1,palm beach post,1990,1,17,19900117,0,0,1
gun_control1.0-5460,0,0,1,palm beach post,1999,1,5,19990105,0,0,1
