,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,Pro,Neutral,Anti
Tobacco1.0-2284,0,0,1,philadelphia inquirer,1997,3,11,19970311,0,0,1
Tobacco1.0-25517,0,1,0,daily news,2006,12,14,20061214,0,0,1
Tobacco1.0-12875,0,0,1,saint paul pioneer press,1997,6,9,19970609,0,0,1
Tobacco1.0-17880,0,0,1,st. louis post-dispatch,2000,11,7,20001107,0,0,1
Tobacco1.0-19207,0,0,1,herald-sun,2002,12,17,20021217,1,0,0
Tobacco1.0-12872,0,0,1,palm beach post,1997,6,9,19970609,0,0,1
Tobacco1.0-5641,0,0,1,new york times,2008,5,31,20080531,0,0,1
Tobacco1.0-19208,0,0,1,saint paul pioneer press,2002,12,17,20021217,0,0,1
Tobacco1.0-2984,0,0,1,daily news,1999,3,12,19990312,0,0,1
Tobacco1.0-22885,0,0,1,saint paul pioneer press,2000,9,29,20000929,0,0,1
Tobacco1.0-22336,0,0,1,washington post,2011,9,8,20110908,0,0,1
Tobacco1.0-22883,0,0,1,herald-sun,2000,9,29,20000929,0,1,0
Tobacco1.0-22881,0,0,1,san jose mercury news,2000,4,1,20000401,1,0,0
Tobacco1.0-11778,0,0,1,new york times,1996,10,21,19961021,0,0,1
Tobacco1.0-23206,0,0,1,denver post,2000,7,15,20000715,0,0,1
Tobacco1.0-3392,0,0,1,new york times,2000,3,26,20000326,0,0,1
Tobacco1.0-4849,0,0,1,st. louis post-dispatch,2006,1,19,20060119,0,0,1
Tobacco1.0-3396,0,0,1,washington post,2000,3,26,20000326,0,0,1
Tobacco1.0-23201,0,1,0,washington post,2000,7,16,20000716,0,0,1
Tobacco1.0-16438,0,0,1,washington post,1999,7,22,19990722,0,0,1
Tobacco1.0-23339,0,0,1,philadelphia inquirer,2003,3,25,20030325,0,1,0
Tobacco1.0-24916,0,0,1,new york times,2004,1,24,20040124,0,1,0
Tobacco1.0-15516,0,0,1,new york times,1998,10,4,19981004,0,0,1
Tobacco1.0-11391,0,0,1,daily news,1996,8,13,19960813,1,0,0
Tobacco1.0-23334,0,0,1,st. louis post-dispatch,2003,3,26,20030326,0,1,0
Tobacco1.0-7546,0,0,1,usa today,1994,6,9,19940609,0,1,0
Tobacco1.0-10065,0,0,1,herald-sun,1995,12,12,19951212,0,0,1
Tobacco1.0-19191,0,0,1,denver post,2002,12,19,20021219,0,0,1
Tobacco1.0-7545,0,1,0,philadelphia inquirer,1994,6,9,19940609,0,0,1
Tobacco1.0-19196,0,0,1,saint paul pioneer press,2002,12,19,20021219,0,1,0
Tobacco1.0-7012,0,0,1,st. petersburg times,1992,6,6,19920606,0,0,1
Tobacco1.0-1866,0,0,1,st. petersburg times,1996,2,27,19960227,0,1,0
Tobacco1.0-6014,0,0,1,daily news,2010,5,24,20100524,0,0,1
Tobacco1.0-6385,0,0,1,san jose mercury news,2011,3,25,20110325,0,0,1
Tobacco1.0-22429,0,0,1,san jose mercury news,2011,7,7,20110707,0,0,1
Tobacco1.0-27355,0,0,1,st. louis post-dispatch,1992,2,27,19920227,0,0,1
Tobacco1.0-18130,0,1,0,san jose mercury news,2001,11,12,20011112,0,0,1
Tobacco1.0-1536,0,0,1,philadelphia inquirer,1995,2,15,19950215,1,0,0
Tobacco1.0-27351,0,0,1,palm beach post,1992,2,28,19920228,0,0,1
Tobacco1.0-27353,0,0,1,usa today,1992,2,28,19920228,0,0,1
Tobacco1.0-22420,0,0,1,palm beach post,2011,7,7,20110707,0,0,1
Tobacco1.0-18138,0,0,1,saint paul pioneer press,2001,11,9,20011109,0,0,1
Tobacco1.0-1539,0,0,1,saint paul pioneer press,1995,2,14,19950214,1,0,0
Tobacco1.0-1538,0,0,1,new york times,1995,2,14,19950214,0,0,1
Tobacco1.0-2713,0,0,1,washington post,1998,1,19,19980119,0,0,1
Tobacco1.0-23441,0,0,1,daily news,2003,3,9,20030309,1,0,0
Tobacco1.0-738,0,0,1,palm beach post,1993,3,16,19930316,0,1,0
Tobacco1.0-24642,0,0,1,herald-sun,2003,11,30,20031130,0,1,0
Tobacco1.0-23119,0,0,1,st. louis post-dispatch,2000,8,1,20000801,0,0,1
Tobacco1.0-24647,0,1,0,philadelphia inquirer,2003,11,29,20031129,0,0,1
Tobacco1.0-24646,0,0,1,washington post,2003,11,30,20031130,0,1,0
Tobacco1.0-7789,0,0,1,atlanta journal and constitution,1994,4,20,19940420,0,0,1
Tobacco1.0-11083,0,1,0,washington post,1996,9,14,19960914,0,0,1
Tobacco1.0-14719,0,0,1,denver post,1998,5,12,19980512,0,0,1
Tobacco1.0-25734,0,0,1,new york times,2006,10,1,20061001,0,0,1
Tobacco1.0-24667,0,0,1,washington post,2003,11,20,20031120,0,0,1
Tobacco1.0-25736,0,0,1,new york times,2006,9,30,20060930,0,0,1
Tobacco1.0-16183,0,0,1,st. louis post-dispatch,1999,9,24,19990924,0,1,0
Tobacco1.0-19979,0,0,1,atlanta journal and constitution,2004,8,19,20040819,0,0,1
Tobacco1.0-4445,0,0,1,washington post,2005,2,24,20050224,0,1,0
Tobacco1.0-4442,0,0,1,atlanta journal and constitution,2005,2,24,20050224,0,0,1
Tobacco1.0-23953,0,0,1,denver post,2003,5,2,20030502,0,0,1
Tobacco1.0-5131,0,0,1,washington post,2007,1,28,20070128,0,0,1
Tobacco1.0-620,0,0,1,atlanta journal and constitution,1993,4,15,19930415,0,0,1
Tobacco1.0-8120,0,0,1,new york times,1995,5,6,19950506,0,1,0
Tobacco1.0-24655,0,0,1,new york times,2003,11,25,20031125,1,0,0
Tobacco1.0-16606,0,1,0,palm beach post,1999,12,18,19991218,0,0,1
Tobacco1.0-10669,0,0,1,usa today,1993,9,20,19930920,0,0,1
Tobacco1.0-3718,0,0,1,atlanta journal and constitution,2000,1,12,20000112,1,0,0
Tobacco1.0-9654,0,0,1,daily news,1995,7,13,19950713,0,0,1
Tobacco1.0-23067,0,0,1,herald-sun,2000,8,9,20000809,1,0,0
Tobacco1.0-25358,0,0,1,new york times,2006,5,6,20060506,0,1,0
Tobacco1.0-23061,0,0,1,herald-sun,2000,8,11,20000811,0,0,1
Tobacco1.0-16556,0,0,1,herald-sun,1999,12,28,19991228,0,0,1
Tobacco1.0-8252,0,1,0,usa today,1995,4,5,19950405,0,0,1
Tobacco1.0-15094,0,1,0,new york times,1998,6,8,19980608,0,1,0
Tobacco1.0-23069,0,0,1,new york times,2000,8,9,20000809,0,1,0
Tobacco1.0-7836,0,0,1,philadelphia inquirer,1994,4,15,19940415,0,0,1
Tobacco1.0-22120,0,0,1,denver post,2010,7,20,20100720,0,0,1
Tobacco1.0-24002,0,0,1,daily news,2003,4,19,20030419,0,0,1
Tobacco1.0-16632,0,0,1,washington post,1999,12,11,19991211,0,0,1
Tobacco1.0-22653,0,0,1,st. louis post-dispatch,2000,5,21,20000521,0,0,1
Tobacco1.0-20013,0,0,1,saint paul pioneer press,2004,8,4,20040804,1,0,0
Tobacco1.0-20010,0,0,1,saint paul pioneer press,2004,8,5,20040805,0,0,1
Tobacco1.0-20017,0,0,1,new york times,2004,8,3,20040803,1,0,0
Tobacco1.0-1750,0,0,1,washington post,1996,3,18,19960318,0,0,1
Tobacco1.0-5891,0,0,1,st. louis post-dispatch,2008,1,28,20080128,0,0,1
Tobacco1.0-24488,0,0,1,herald-sun,2003,7,12,20030712,1,0,0
Tobacco1.0-4620,0,0,1,denver post,2006,3,30,20060330,0,0,1
Tobacco1.0-10687,0,0,1,st. petersburg times,1993,9,6,19930906,1,0,0
Tobacco1.0-24481,0,0,1,new york times,2003,7,15,20030715,0,0,1
Tobacco1.0-24480,0,0,1,st. louis post-dispatch,2003,7,16,20030716,0,0,1
Tobacco1.0-18825,0,0,1,new york times,2002,7,8,20020708,0,0,1
Tobacco1.0-15258,0,0,1,herald-sun,1998,11,18,19981118,0,0,1
Tobacco1.0-9729,0,0,1,philadelphia inquirer,1996,7,26,19960726,1,0,0
Tobacco1.0-18004,0,0,1,new york times,2001,12,19,20011219,0,0,1
Tobacco1.0-8388,0,0,1,herald-sun,1996,5,9,19960509,1,0,0
Tobacco1.0-9897,0,0,1,atlanta journal and constitution,1996,6,28,19960628,0,0,1
Tobacco1.0-16325,0,0,1,atlanta journal and constitution,1999,8,22,19990822,1,0,0
Tobacco1.0-18342,0,0,1,herald-sun,2001,7,18,20010718,0,0,1
Tobacco1.0-3359,0,0,1,new york times,2000,3,31,20000331,0,1,0
Tobacco1.0-20168,0,0,1,daily news,2004,6,29,20040629,0,0,1
Tobacco1.0-14470,0,0,1,st. petersburg times,1998,2,9,19980209,1,0,0
Tobacco1.0-203,0,0,1,st. petersburg times,1990,7,21,19900721,0,0,1
Tobacco1.0-20167,0,0,1,washington post,2004,7,1,20040701,0,0,1
Tobacco1.0-200,0,0,1,st. louis post-dispatch,1990,7,22,19900722,0,1,0
Tobacco1.0-20163,0,0,1,new york times,2004,7,1,20040701,0,1,0
Tobacco1.0-25992,0,0,1,usa today,2007,9,12,20070912,0,0,1
Tobacco1.0-16630,0,0,1,herald-sun,1999,12,11,19991211,1,0,0
Tobacco1.0-3605,0,0,1,palm beach post,2000,2,8,20000208,0,0,1
Tobacco1.0-2847,0,0,1,new york times,1998,1,4,19980104,0,0,1
Tobacco1.0-8652,0,0,1,new york times,1996,4,7,19960407,1,0,0
Tobacco1.0-8411,0,0,1,philadelphia inquirer,1996,5,7,19960507,0,1,0
Tobacco1.0-24269,0,0,1,new york times,2003,9,22,20030922,0,0,1
Tobacco1.0-3355,0,0,1,herald-sun,2000,3,31,20000331,1,0,0
Tobacco1.0-595,0,0,1,st. petersburg times,1993,4,27,19930427,0,0,1
Tobacco1.0-1712,0,0,1,saint paul pioneer press,1996,3,21,19960321,0,0,1
Tobacco1.0-4496,0,1,0,new york times,2005,2,8,20050208,1,0,0
Tobacco1.0-17577,0,0,1,st. louis post-dispatch,1998,7,20,19980720,0,0,1
Tobacco1.0-25299,0,0,1,new york times,2006,5,31,20060531,0,0,1
Tobacco1.0-19583,0,0,1,daily news,2002,9,2,20020902,0,0,1
Tobacco1.0-25846,0,0,1,atlanta journal and constitution,2007,12,14,20071214,0,0,1
Tobacco1.0-25845,0,0,1,st. petersburg times,2007,12,16,20071216,0,0,1
Tobacco1.0-4716,0,0,1,san jose mercury news,2006,3,6,20060306,0,0,1
Tobacco1.0-4717,0,0,1,st. louis post-dispatch,2006,3,6,20060306,0,0,1
Tobacco1.0-6436,0,0,1,daily news,2011,2,24,20110224,0,0,1
Tobacco1.0-10110,0,0,1,st. louis post-dispatch,1995,11,29,19951129,0,0,1
Tobacco1.0-3351,0,0,1,saint paul pioneer press,1999,1,1,19990101,0,0,1
Tobacco1.0-14490,0,0,1,saint paul pioneer press,1998,2,7,19980207,0,1,0
Tobacco1.0-10113,0,0,1,new york times,1995,11,28,19951128,1,0,0
Tobacco1.0-8613,0,0,1,daily news,1996,4,11,19960411,0,0,1
Tobacco1.0-116,0,0,1,st. louis post-dispatch,1990,10,6,19901006,0,0,1
Tobacco1.0-22605,0,0,1,denver post,2000,5,30,20000530,0,0,1
Tobacco1.0-22963,0,0,1,st. louis post-dispatch,2000,9,8,20000908,0,0,1
Tobacco1.0-4073,0,0,1,saint paul pioneer press,2002,3,20,20020320,0,0,1
Tobacco1.0-17816,0,0,1,washington post,2000,11,23,20001123,1,0,0
Tobacco1.0-2446,0,0,1,washington post,1997,2,8,19970208,0,0,1
Tobacco1.0-6066,0,0,1,washington post,2010,3,28,20100328,0,0,1
Tobacco1.0-9276,0,0,1,new york times,1992,9,2,19920902,1,0,0
Tobacco1.0-9511,0,0,1,st. louis post-dispatch,1995,8,8,19950808,0,0,1
Tobacco1.0-18919,0,0,1,new york times,2002,6,15,20020615,0,0,1
Tobacco1.0-20342,0,1,0,saint paul pioneer press,2004,5,19,20040519,0,1,0
Tobacco1.0-15187,0,0,1,saint paul pioneer press,1998,11,23,19981123,0,0,1
Tobacco1.0-14842,0,0,1,atlanta journal and constitution,1998,6,29,19980629,0,0,1
Tobacco1.0-9079,0,0,1,st. louis post-dispatch,1992,11,28,19921128,0,0,1
Tobacco1.0-25192,0,0,1,st. louis post-dispatch,2006,7,2,20060702,0,0,1
Tobacco1.0-20345,0,0,1,atlanta journal and constitution,2004,5,17,20040517,1,0,0
Tobacco1.0-14459,0,0,1,washington post,1998,2,10,19980210,0,0,1
Tobacco1.0-9076,0,0,1,st. louis post-dispatch,1992,11,30,19921130,0,0,1
Tobacco1.0-20349,0,0,1,washington post,2004,5,16,20040516,1,0,0
Tobacco1.0-21160,0,0,1,philadelphia inquirer,2005,9,12,20050912,0,0,1
Tobacco1.0-1669,0,0,1,philadelphia inquirer,1996,3,26,19960326,0,0,1
Tobacco1.0-15420,0,0,1,philadelphia inquirer,1998,10,27,19981027,0,0,1
Tobacco1.0-14079,0,0,1,palm beach post,1997,12,15,19971215,0,1,0
Tobacco1.0-27003,0,0,1,palm beach post,1990,4,19,19900419,0,0,1
Tobacco1.0-27005,0,0,1,palm beach post,1990,4,18,19900418,0,0,1
Tobacco1.0-15076,0,0,1,washington post,1998,6,11,19980611,0,1,0
Tobacco1.0-15077,0,0,1,washington post,1998,6,11,19980611,0,0,1
Tobacco1.0-14072,0,0,1,st. petersburg times,1997,12,16,19971216,0,0,1
Tobacco1.0-6701,0,0,1,washington post,2012,3,8,20120308,0,0,1
Tobacco1.0-1666,0,0,1,herald-sun,1996,3,26,19960326,0,0,1
Tobacco1.0-26187,0,0,1,daily news,2007,5,27,20070527,0,0,1
Tobacco1.0-5084,0,1,0,new york times,2007,2,7,20070207,1,0,0
Tobacco1.0-2867,0,0,1,atlanta journal and constitution,1999,3,31,19990331,0,0,1
Tobacco1.0-14274,0,0,1,washington post,1997,11,5,19971105,0,0,1
Tobacco1.0-9384,0,0,1,denver post,1995,8,16,19950816,0,0,1
Tobacco1.0-14276,0,1,0,new york times,1997,11,4,19971104,0,0,1
Tobacco1.0-14271,0,0,1,san jose mercury news,1997,11,5,19971105,0,0,1
Tobacco1.0-9383,0,0,1,daily news,1995,8,16,19950816,0,0,1
Tobacco1.0-14273,0,0,1,washington post,1997,11,5,19971105,0,0,1
Tobacco1.0-7796,0,0,1,new york times,1994,4,20,19940420,1,0,0
Tobacco1.0-14456,0,0,1,st. louis post-dispatch,1998,2,10,19980210,0,0,1
Tobacco1.0-24663,0,1,0,atlanta journal and constitution,2003,11,20,20031120,0,0,1
Tobacco1.0-20582,0,0,1,atlanta journal and constitution,2005,7,6,20050706,0,0,1
Tobacco1.0-20583,0,0,1,atlanta journal and constitution,2005,7,6,20050706,0,0,1
Tobacco1.0-6459,0,0,1,atlanta journal and constitution,2011,2,12,20110212,0,0,1
Tobacco1.0-20586,0,0,1,new york times,2005,7,6,20050706,0,0,1
Tobacco1.0-20587,0,0,1,st. petersburg times,2005,7,6,20050706,0,0,1
Tobacco1.0-5394,0,0,1,usa today,2009,4,3,20090403,0,0,1
Tobacco1.0-10242,0,0,1,saint paul pioneer press,1995,11,2,19951102,0,0,1
Tobacco1.0-10931,0,0,1,usa today,1994,10,19,19941019,0,0,1
Tobacco1.0-17258,0,0,1,saint paul pioneer press,1998,3,1,19980301,0,1,0
Tobacco1.0-2368,0,0,1,palm beach post,1997,2,20,19970220,0,0,1
Tobacco1.0-10248,0,0,1,new york times,1995,11,1,19951101,0,1,0
Tobacco1.0-13221,0,0,1,san jose mercury news,1997,8,30,19970830,0,0,1
Tobacco1.0-5399,0,1,0,denver post,2009,4,2,20090402,0,0,1
Tobacco1.0-17250,0,0,1,herald-sun,1998,3,1,19980301,1,0,0
Tobacco1.0-17251,0,1,0,herald-sun,1998,3,1,19980301,0,0,1
Tobacco1.0-5405,0,0,1,new york times,2009,4,1,20090401,1,0,0
Tobacco1.0-21989,0,1,0,san jose mercury news,2010,10,25,20101025,0,1,0
Tobacco1.0-25513,0,0,1,philadelphia inquirer,2006,12,15,20061215,0,0,1
Tobacco1.0-974,0,0,1,st. petersburg times,1993,1,2,19930102,0,0,1
Tobacco1.0-19837,0,0,1,washington post,2004,10,2,20041002,0,0,1
Tobacco1.0-14617,0,0,1,palm beach post,1998,5,21,19980521,0,0,1
Tobacco1.0-21982,0,1,0,san jose mercury news,2010,10,28,20101028,0,0,1
Tobacco1.0-4610,0,0,1,palm beach post,2005,1,5,20050105,0,0,1
Tobacco1.0-14612,0,0,1,denver post,1998,5,21,19980521,0,0,1
Tobacco1.0-20744,0,0,1,saint paul pioneer press,2005,5,29,20050529,0,0,1
Tobacco1.0-20107,0,0,1,washington post,2004,7,13,20040713,0,0,1
Tobacco1.0-20741,0,1,0,saint paul pioneer press,2005,5,30,20050530,1,0,0
Tobacco1.0-21697,0,0,1,usa today,2009,10,12,20091012,0,0,1
Tobacco1.0-6847,0,0,1,washington post,1992,8,10,19920810,0,0,1
Tobacco1.0-23856,0,0,1,denver post,2003,5,22,20030522,0,0,1
Tobacco1.0-21691,0,0,1,new york times,2009,10,16,20091016,0,0,1
Tobacco1.0-17927,0,1,0,new york times,2000,10,18,20001018,1,0,0
Tobacco1.0-10806,0,0,1,palm beach post,1994,11,22,19941122,0,0,1
Tobacco1.0-26424,0,0,1,new york times,2012,9,20,20120920,0,0,1
Tobacco1.0-4768,0,0,1,philadelphia inquirer,2006,2,12,20060212,1,0,0
Tobacco1.0-10801,0,0,1,st. louis post-dispatch,1994,11,27,19941127,0,0,1
Tobacco1.0-14850,0,0,1,herald-sun,1998,6,28,19980628,1,0,0
Tobacco1.0-24525,0,0,1,washington post,2003,7,6,20030706,0,0,1
Tobacco1.0-14856,0,0,1,san jose mercury news,1998,6,28,19980628,0,0,1
Tobacco1.0-12268,0,0,1,st. louis post-dispatch,1997,5,29,19970529,0,0,1
Tobacco1.0-13820,0,0,1,washington post,1997,9,18,19970918,0,0,1
Tobacco1.0-13822,0,0,1,new york times,1997,9,17,19970917,0,0,1
Tobacco1.0-13827,0,1,0,saint paul pioneer press,1997,9,17,19970917,0,0,1
Tobacco1.0-15871,0,0,1,saint paul pioneer press,1999,5,28,19990528,0,0,1
Tobacco1.0-6571,0,0,1,san jose mercury news,2012,5,31,20120531,0,0,1
Tobacco1.0-13045,0,0,1,denver post,1997,7,19,19970719,1,0,0
Tobacco1.0-18456,0,0,1,herald-sun,2001,6,8,20010608,0,0,1
Tobacco1.0-20843,0,1,0,st. petersburg times,2005,4,21,20050421,1,0,0
Tobacco1.0-13041,0,1,0,st. louis post-dispatch,1997,7,20,19970720,0,0,1
Tobacco1.0-26894,0,0,1,san jose mercury news,2013,1,17,20130117,0,0,1
Tobacco1.0-25837,0,0,1,daily news,2007,12,19,20071219,1,0,0
Tobacco1.0-1090,0,0,1,usa today,1994,3,10,19940310,1,0,0
Tobacco1.0-12437,0,0,1,st. louis post-dispatch,1997,5,11,19970511,0,0,1
Tobacco1.0-12664,0,0,1,san jose mercury news,1997,6,24,19970624,0,0,1
Tobacco1.0-12667,0,0,1,washington post,1997,6,24,19970624,0,0,1
Tobacco1.0-12660,0,0,1,saint paul pioneer press,1997,6,24,19970624,0,0,1
Tobacco1.0-5248,0,0,1,st. petersburg times,2009,6,17,20090617,0,0,1
Tobacco1.0-12662,0,0,1,saint paul pioneer press,1997,6,24,19970624,0,1,0
Tobacco1.0-11301,0,0,1,washington post,1996,8,24,19960824,0,0,1
Tobacco1.0-9756,0,0,1,palm beach post,1996,7,20,19960720,0,1,0
Tobacco1.0-25214,0,0,1,usa today,2006,6,28,20060628,0,0,1
Tobacco1.0-11066,0,0,1,atlanta journal and constitution,1996,9,15,19960915,0,0,1
Tobacco1.0-25211,0,0,1,st. louis post-dispatch,2006,6,28,20060628,0,0,1
Tobacco1.0-19696,0,0,1,palm beach post,2004,11,17,20041117,0,0,1
Tobacco1.0-25869,0,0,1,new york times,2007,11,29,20071129,0,0,1
Tobacco1.0-5975,0,0,1,san jose mercury news,2010,6,21,20100621,0,0,1
Tobacco1.0-25219,0,1,0,st. petersburg times,2006,6,27,20060627,1,0,0
Tobacco1.0-5976,0,1,0,san jose mercury news,2010,6,21,20100621,0,0,1
Tobacco1.0-17107,0,0,1,herald-sun,1998,3,15,19980315,0,1,0
Tobacco1.0-6699,0,0,1,usa today,2012,3,8,20120308,0,0,1
Tobacco1.0-16951,0,0,1,new york times,1999,10,1,19991001,0,0,1
Tobacco1.0-12406,0,0,1,atlanta journal and constitution,1997,5,15,19970515,0,0,1
Tobacco1.0-9638,0,0,1,san jose mercury news,1995,7,16,19950716,0,0,1
Tobacco1.0-1890,0,0,1,herald-sun,1996,2,21,19960221,0,1,0
Tobacco1.0-1896,0,0,1,st. petersburg times,1996,2,21,19960221,0,1,0
Tobacco1.0-12062,0,0,1,saint paul pioneer press,1997,4,18,19970418,0,1,0
Tobacco1.0-1898,0,0,1,new york times,1996,2,19,19960219,1,0,0
Tobacco1.0-10999,0,0,1,st. petersburg times,1996,9,29,19960929,1,0,0
Tobacco1.0-19745,0,0,1,palm beach post,2004,11,4,20041104,0,1,0
Tobacco1.0-1386,0,0,1,palm beach post,1995,3,16,19950316,0,0,1
Tobacco1.0-26518,0,0,1,washington post,2012,7,12,20120712,0,0,1
Tobacco1.0-22884,0,1,0,new york times,2000,9,29,20000929,1,0,0
Tobacco1.0-6170,0,0,1,san jose mercury news,2010,1,14,20100114,0,0,1
Tobacco1.0-6172,0,0,1,atlanta journal and constitution,2010,1,13,20100113,0,1,0
Tobacco1.0-1381,0,1,0,atlanta journal and constitution,1995,3,16,19950316,0,1,0
Tobacco1.0-5377,0,0,1,st. petersburg times,2009,4,9,20090409,0,0,1
Tobacco1.0-26510,0,0,1,san jose mercury news,2012,7,18,20120718,1,0,0
Tobacco1.0-26513,0,0,1,washington post,2012,7,17,20120717,0,1,0
Tobacco1.0-22330,0,0,1,san jose mercury news,2011,9,14,20110914,0,0,1
Tobacco1.0-11511,0,0,1,new york times,1996,12,15,19961215,0,0,1
Tobacco1.0-12087,0,0,1,st. louis post-dispatch,1997,4,17,19970417,0,0,1
Tobacco1.0-6396,0,0,1,san jose mercury news,2011,3,18,20110318,1,0,0
Tobacco1.0-1877,0,0,1,washington post,1996,2,24,19960224,0,0,1
Tobacco1.0-4537,0,0,1,palm beach post,2005,1,29,20050129,0,0,1
Tobacco1.0-1872,0,0,1,new york times,1996,2,25,19960225,0,0,1
Tobacco1.0-22524,0,0,1,palm beach post,2000,6,16,20000616,0,0,1
Tobacco1.0-16614,0,0,1,daily news,1999,12,16,19991216,0,0,1
Tobacco1.0-22526,0,0,1,daily news,2000,6,15,20000615,0,0,1
Tobacco1.0-12313,0,0,1,st. louis post-dispatch,1997,5,25,19970525,0,0,1
Tobacco1.0-19526,0,0,1,new york times,2002,9,21,20020921,0,0,1
Tobacco1.0-4080,0,0,1,saint paul pioneer press,2002,3,19,20020319,0,0,1
Tobacco1.0-18836,0,0,1,san jose mercury news,2002,7,6,20020706,1,0,0
Tobacco1.0-16721,0,0,1,washington post,1999,11,21,19991121,1,0,0
Tobacco1.0-18905,0,0,1,philadelphia inquirer,2002,6,19,20020619,0,0,1
Tobacco1.0-18904,0,0,1,denver post,2002,6,19,20020619,0,1,0
Tobacco1.0-2470,0,0,1,palm beach post,1997,2,4,19970204,0,0,1
Tobacco1.0-15476,0,0,1,saint paul pioneer press,1998,10,14,19981014,0,0,1
Tobacco1.0-7629,0,0,1,new york times,1994,5,26,19940526,0,0,1
Tobacco1.0-7628,0,0,1,atlanta journal and constitution,1994,5,26,19940526,0,0,1
Tobacco1.0-6710,0,0,1,san jose mercury news,2012,3,1,20120301,0,1,0
Tobacco1.0-13810,0,0,1,saint paul pioneer press,1997,9,18,19970918,0,0,1
Tobacco1.0-25508,0,0,1,usa today,2006,12,18,20061218,0,0,1
Tobacco1.0-6714,0,0,1,washington post,2012,3,1,20120301,1,0,0
Tobacco1.0-25503,0,0,1,new york times,2006,12,18,20061218,0,0,1
Tobacco1.0-16298,0,0,1,san jose mercury news,1999,8,29,19990829,0,0,1
Tobacco1.0-22096,0,1,0,palm beach post,2010,8,6,20100806,0,0,1
Tobacco1.0-25310,0,0,1,philadelphia inquirer,2006,5,22,20060522,0,0,1
Tobacco1.0-22639,0,0,1,st. louis post-dispatch,2000,5,24,20000524,0,0,1
Tobacco1.0-13813,0,0,1,st. louis post-dispatch,1997,9,18,19970918,0,0,1
Tobacco1.0-19232,0,0,1,new york times,2002,12,12,20021212,0,1,0
Tobacco1.0-22183,0,0,1,st. louis post-dispatch,2011,12,5,20111205,0,0,1
Tobacco1.0-22366,0,0,1,washington post,2011,8,18,20110818,1,0,0
Tobacco1.0-12881,0,0,1,philadelphia inquirer,1997,6,8,19970608,0,0,1
Tobacco1.0-12882,0,0,1,st. petersburg times,1997,6,8,19970608,0,1,0
Tobacco1.0-12884,0,0,1,philadelphia inquirer,1997,6,7,19970607,0,0,1
Tobacco1.0-22636,0,0,1,philadelphia inquirer,2000,5,24,20000524,0,0,1
Tobacco1.0-6956,0,0,1,washington post,1992,6,25,19920625,0,1,0
Tobacco1.0-27093,0,0,1,palm beach post,1990,2,23,19900223,0,0,1
Tobacco1.0-25580,0,0,1,new york times,2006,11,18,20061118,0,0,1
Tobacco1.0-11984,0,0,1,san jose mercury news,1997,4,25,19970425,0,0,1
Tobacco1.0-11986,0,0,1,st. petersburg times,1997,4,25,19970425,1,0,0
Tobacco1.0-11987,0,0,1,washington post,1997,4,25,19970425,0,1,0
Tobacco1.0-1720,0,0,1,daily news,1996,3,20,19960320,0,0,1
Tobacco1.0-3385,0,0,1,philadelphia inquirer,2000,3,28,20000328,0,1,0
Tobacco1.0-11418,0,0,1,washington post,1996,8,10,19960810,0,0,1
Tobacco1.0-8485,0,0,1,st. petersburg times,1996,4,30,19960430,0,0,1
Tobacco1.0-7502,0,0,1,san jose mercury news,1994,6,20,19940620,0,0,1
Tobacco1.0-25438,0,0,1,philadelphia inquirer,2006,4,13,20060413,0,0,1
Tobacco1.0-10766,0,0,1,new york times,1994,12,8,19941208,0,0,1
Tobacco1.0-10136,0,0,1,herald-sun,1995,11,21,19951121,1,0,0
Tobacco1.0-2013,0,1,0,washington post,1996,1,29,19960129,1,0,0
Tobacco1.0-7532,0,0,1,new york times,1994,6,12,19940612,1,0,0
Tobacco1.0-7537,0,0,1,san jose mercury news,1994,6,11,19940611,0,1,0
Tobacco1.0-7534,0,0,1,palm beach post,1994,6,12,19940612,0,0,1
Tobacco1.0-6004,0,0,1,st. louis post-dispatch,2010,6,2,20100602,0,0,1
Tobacco1.0-6002,0,0,1,palm beach post,2010,6,2,20100602,0,0,1
Tobacco1.0-26747,0,0,1,new york times,2013,4,10,20130410,1,0,0
Tobacco1.0-27345,0,0,1,st. petersburg times,1992,3,1,19920301,0,0,1
Tobacco1.0-23331,0,0,1,new york times,2003,3,26,20030326,0,1,0
Tobacco1.0-18121,0,0,1,washington post,2001,11,15,20011115,0,0,1
Tobacco1.0-3635,0,0,1,washington post,2000,2,4,20000204,0,0,1
Tobacco1.0-22986,0,0,1,saint paul pioneer press,2000,9,1,20000901,0,1,0
Tobacco1.0-7388,0,0,1,st. petersburg times,1993,5,14,19930514,0,0,1
Tobacco1.0-2723,0,0,1,san jose mercury news,1998,1,18,19980118,0,0,1
Tobacco1.0-22457,0,0,1,san jose mercury news,2000,6,27,20000627,0,0,1
Tobacco1.0-18129,0,0,1,st. petersburg times,2001,11,13,20011113,0,0,1
Tobacco1.0-2724,0,0,1,san jose mercury news,1998,1,18,19980118,0,0,1
Tobacco1.0-23135,0,0,1,st. louis post-dispatch,2000,7,26,20000726,0,0,1
Tobacco1.0-495,0,0,1,st. louis post-dispatch,1991,2,23,19910223,0,0,1
Tobacco1.0-23452,0,0,1,herald-sun,2003,3,6,20030306,0,1,0
