,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,assignment,weight,directness,Explicit,Implicit
Immigration1.0-20954,0,0,1,philadelphia inquirer,2006,6,21,20060621,kristine_56.0_rt,0.5,0,1,0
Immigration1.0-20954,0,0,1,philadelphia inquirer,2006,6,21,20060621,jeremy_56.0_rt,0.5,0,1,0
Immigration1.0-20959,0,0,1,denver post,2006,6,20,20060620,sam_62.0_rt,0.5,1,0,1
Immigration1.0-20959,0,0,1,denver post,2006,6,20,20060620,alex_62.0_rt,0.5,1,0,1
Immigration1.0-30724,0,0,1,washington post,2011,1,4,20110104,laurie_59.0_rt,0.5,0,1,0
Immigration1.0-30724,0,0,1,washington post,2011,1,4,20110104,gareth_59.0_rt,0.5,0,1,0
Immigration1.0-30726,0,0,1,san jose mercury news,2011,1,3,20110103,corey_64.0_rt,0.5,0,1,0
Immigration1.0-30726,0,0,1,san jose mercury news,2011,1,3,20110103,spencer_64.0_rt,0.5,0,1,0
Immigration1.0-30729,0,1,0,new york times,2011,1,1,20110101,nick_59.0_rt,0.5,1,0,1
Immigration1.0-30729,0,1,0,new york times,2011,1,1,20110101,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-32657,0,0,1,palm beach post,2011,11,26,20111126,nick_59.0_rt,0.5,0,1,0
Immigration1.0-32657,0,0,1,palm beach post,2011,11,26,20111126,spencer_59.0_rt,0.5,0,1,0
Immigration1.0-32652,0,0,1,atlanta journal and constitution,2011,11,26,20111126,gareth_58.0_rt,0.5,1,0,1
Immigration1.0-32652,0,0,1,atlanta journal and constitution,2011,11,26,20111126,allie_58.2_rt,0.5,1,0,1
Immigration1.0-35392,0,0,1,new york times,1983,6,28,19830628,corey_58.0_rt,0.5,1,0,1
Immigration1.0-35392,0,0,1,new york times,1983,6,28,19830628,spencer_58.2_rt,0.5,1,0,1
Immigration1.0-35391,0,0,1,new york times,1983,6,28,19830628,spencer_62.0_rt,0.5,1,0,1
Immigration1.0-35391,0,0,1,new york times,1983,6,28,19830628,corey_62.0_rt,0.5,1,0,1
Immigration1.0-17545,0,0,1,atlanta journal and constitution,2005,4,20,20050420,nick_62.0_rt,0.5,1,0,1
Immigration1.0-17545,0,0,1,atlanta journal and constitution,2005,4,20,20050420,kristine_62.0_rt,0.5,1,0,1
Immigration1.0-17549,0,1,0,san jose mercury news,2005,4,20,20050420,emily_60.0_rt,0.5,1,0,1
Immigration1.0-17549,0,1,0,san jose mercury news,2005,4,20,20050420,nick_60.0_rt,0.5,1,0,1
Immigration1.0-28095,0,1,0,st. petersburg times,2009,4,8,20090408,allie_54.0_r,0.5,1,0,1
Immigration1.0-28095,0,1,0,st. petersburg times,2009,4,8,20090408,hannah_54.0_r,0.5,1,0,1
Immigration1.0-28094,0,0,1,st. petersburg times,2009,4,8,20090408,corey_56.0_rt,0.5,1,0,1
Immigration1.0-28094,0,0,1,st. petersburg times,2009,4,8,20090408,emily_56.0_rt,0.5,1,0,1
Immigration1.0-1319,0,0,1,atlanta journal and constitution,1996,3,23,19960323,nick_59.0_rt,0.5,1,0,1
Immigration1.0-1319,0,0,1,atlanta journal and constitution,1996,3,23,19960323,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-11253,0,0,1,san jose mercury news,2002,2,23,20020223,corey_54.0_r,0.5,1,0,1
Immigration1.0-11253,0,0,1,san jose mercury news,2002,2,23,20020223,laurie_54.0_r,0.5,1,0,1
Immigration1.0-1315,0,0,1,atlanta journal and constitution,1996,3,23,19960323,kristine_56.0_rt,0.5,0,1,0
Immigration1.0-1315,0,0,1,atlanta journal and constitution,1996,3,23,19960323,jeremy_56.0_rt,0.5,0,1,0
Immigration1.0-38244,0,0,1,atlanta journal and constitution,1992,5,23,19920523,nick_62.0_rt,0.5,1,0,1
Immigration1.0-38244,0,0,1,atlanta journal and constitution,1992,5,23,19920523,kristine_62.0_rt,0.5,1,0,1
Immigration1.0-39041,0,1,0,usa today,1992,7,1,19920701,nick_59.0_rt,0.5,1,0,1
Immigration1.0-39041,0,1,0,usa today,1992,7,1,19920701,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-29416,0,0,1,herald-sun,2010,5,5,20100505,allie_62.0_rt,0.5,0,1,0
Immigration1.0-29416,0,0,1,herald-sun,2010,5,5,20100505,emily_62.0_rt,0.5,0,1,0
Immigration1.0-29942,0,1,0,washington post,2010,7,8,20100708,allie_64.0_rt,0.5,1,0,1
Immigration1.0-29942,0,1,0,washington post,2010,7,8,20100708,laurie_64.0_rt,0.5,1,0,1
Immigration1.0-29419,0,1,0,palm beach post,2010,5,5,20100505,sam_59.0_rt,0.5,0,1,0
Immigration1.0-29419,0,1,0,palm beach post,2010,5,5,20100505,emily_59.0_rt,0.5,0,1,0
Immigration1.0-10253,0,0,1,washington post,2001,7,14,20010714,alex_59.0_rt,0.5,1,0,1
Immigration1.0-10253,0,0,1,washington post,2001,7,14,20010714,allie_59.0_rt,0.5,1,0,1
Immigration1.0-8498,0,0,1,st. petersburg times,2000,6,15,20000615,corey_59.0_rt,0.5,1,0,1
Immigration1.0-8498,0,0,1,st. petersburg times,2000,6,15,20000615,dana_59.0_rt,0.5,1,0,1
Immigration1.0-10256,0,0,1,denver post,2001,7,11,20010711,laurie_59.0_rt,0.5,1,0,1
Immigration1.0-10256,0,0,1,denver post,2001,7,11,20010711,gareth_59.0_rt,0.5,1,0,1
Immigration1.0-8492,0,0,1,san jose mercury news,2000,6,16,20000616,corey_58.0_rt,0.5,1,0,1
Immigration1.0-8492,0,0,1,san jose mercury news,2000,6,16,20000616,spencer_58.2_rt,0.5,1,0,1
Immigration1.0-27529,0,0,1,new york times,2008,12,19,20081219,corey_58.0_rt,0.5,1,0,1
Immigration1.0-27529,0,0,1,new york times,2008,12,19,20081219,spencer_58.2_rt,0.5,1,0,1
Immigration1.0-6436,0,1,0,new york times,1999,8,6,19990806,gareth_58.0_rt,0.5,0,1,0
Immigration1.0-6436,0,1,0,new york times,1999,8,6,19990806,allie_58.2_rt,0.5,0,1,0
Immigration1.0-26133,0,0,1,washington post,2007,12,28,20071228,allie_61.0_rt,0.5,0,1,0
Immigration1.0-26133,0,0,1,washington post,2007,12,28,20071228,alex_61.0_rt,0.5,0,1,0
Immigration1.0-592,0,0,1,st. louis post-dispatch,1995,6,22,19950622,corey_56.0_rt,0.5,1,0,1
Immigration1.0-592,0,0,1,st. louis post-dispatch,1995,6,22,19950622,emily_56.0_rt,0.5,1,0,1
Immigration1.0-40610,0,0,1,palm beach post,1994,6,15,19940615,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-40610,0,0,1,palm beach post,1994,6,15,19940615,alex_60.0_rt,0.5,1,0,1
Immigration1.0-21788,0,1,0,washington post,2006,7,2,20060702,alex_59.0_rt,0.5,1,0,1
Immigration1.0-21788,0,1,0,washington post,2006,7,2,20060702,allie_59.0_rt,0.5,1,0,1
Immigration1.0-40619,0,0,1,san jose mercury news,1994,6,12,19940612,allie_58.0_rt,0.5,0,1,0
Immigration1.0-40619,0,0,1,san jose mercury news,1994,6,12,19940612,spencer_58.0_rt,0.5,0,1,0
Immigration1.0-40618,0,0,1,new york times,1994,6,12,19940612,gareth_56.0_rt,0.5,1,0,1
Immigration1.0-40618,0,0,1,new york times,1994,6,12,19940612,corey_56.2_rt,0.5,1,0,1
Immigration1.0-10667,0,1,0,daily news,2001,9,7,20010907,alex_57.0_rt,0.5,1,0,1
Immigration1.0-10667,0,1,0,daily news,2001,9,7,20010907,gareth_57.0_rt,0.5,1,0,1
Immigration1.0-10665,0,0,1,atlanta journal and constitution,2001,9,7,20010907,hannah_65.0_rt,0.5,1,0,1
Immigration1.0-10665,0,0,1,atlanta journal and constitution,2001,9,7,20010907,alex_65.0_rt,0.5,1,0,1
Immigration1.0-10669,0,0,1,denver post,2001,9,7,20010907,nick_58.0_rt,0.5,1,0,1
Immigration1.0-10669,0,0,1,denver post,2001,9,7,20010907,laurie_58.0_rt,0.5,1,0,1
Immigration1.0-8007,0,0,1,san jose mercury news,2000,4,11,20000411,sam_59.0_rt,0.5,1,0,1
Immigration1.0-8007,0,0,1,san jose mercury news,2000,4,11,20000411,emily_59.0_rt,0.5,1,0,1
Immigration1.0-15052,0,0,1,denver post,2004,2,22,20040222,dana_62.0_rt,0.25,1,0,1
Immigration1.0-15052,0,0,1,denver post,2004,2,22,20040222,kristine_65.0_rt,0.25,0,1,0
Immigration1.0-15052,0,0,1,denver post,2004,2,22,20040222,gareth_62.0_rt,0.25,1,0,1
Immigration1.0-15052,0,0,1,denver post,2004,2,22,20040222,allie_65.0_rt,0.25,0,1,0
Immigration1.0-624,0,0,1,saint paul pioneer press,1995,6,19,19950619,dana_61.0_rt,0.5,1,0,1
Immigration1.0-624,0,0,1,saint paul pioneer press,1995,6,19,19950619,spencer_61.0_rt,0.5,1,0,1
Immigration1.0-622,0,0,1,new york times,1995,6,19,19950619,gareth_58.0_rt,0.5,1,0,1
Immigration1.0-622,0,0,1,new york times,1995,6,19,19950619,allie_58.2_rt,0.5,1,0,1
Immigration1.0-628,0,0,1,philadelphia inquirer,1995,6,18,19950618,sam_59.0_rt,0.5,1,0,1
Immigration1.0-628,0,0,1,philadelphia inquirer,1995,6,18,19950618,emily_59.0_rt,0.5,1,0,1
Immigration1.0-32012,0,0,1,daily news,2011,10,8,20111008,allie_64.0_rt,0.5,1,0,1
Immigration1.0-32012,0,0,1,daily news,2011,10,8,20111008,laurie_64.0_rt,0.5,1,0,1
Immigration1.0-22499,0,0,1,san jose mercury news,2006,10,20,20061020,gareth_56.0_rt,0.5,1,0,1
Immigration1.0-22499,0,0,1,san jose mercury news,2006,10,20,20061020,corey_56.2_rt,0.5,1,0,1
Immigration1.0-25448,0,0,1,daily news,2007,11,27,20071127,emily_61.0_rt,0.5,0,1,0
Immigration1.0-25448,0,0,1,daily news,2007,11,27,20071127,gareth_61.2_rt,0.5,1,0,1
Immigration1.0-25443,0,0,1,washington post,2007,11,29,20071129,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-25443,0,0,1,washington post,2007,11,29,20071129,alex_60.0_rt,0.5,1,0,1
Immigration1.0-22322,0,0,1,new york times,2006,11,14,20061114,gareth_60.0_rt,0.5,1,0,1
Immigration1.0-22322,0,0,1,new york times,2006,11,14,20061114,allie_60.0_rt,0.5,1,0,1
Immigration1.0-19633,0,0,1,atlanta journal and constitution,2006,4,11,20060411,kristine_60.0_rt,0.5,1,0,1
Immigration1.0-19633,0,0,1,atlanta journal and constitution,2006,4,11,20060411,corey_60.0_rt,0.5,1,0,1
Immigration1.0-19631,0,0,1,atlanta journal and constitution,2006,4,11,20060411,nick_59.0_rt,0.5,0,1,0
Immigration1.0-19631,0,0,1,atlanta journal and constitution,2006,4,11,20060411,spencer_59.0_rt,0.5,0,1,0
Immigration1.0-7343,0,0,1,new york times,2000,3,5,20000305,sam_57.0_rt,0.5,1,0,1
Immigration1.0-7343,0,0,1,new york times,2000,3,5,20000305,allie_57.0_rt,0.5,1,0,1
Immigration1.0-22149,0,0,1,atlanta journal and constitution,2006,8,20,20060820,sam_61.0_rt,0.5,0,1,0
Immigration1.0-22149,0,0,1,atlanta journal and constitution,2006,8,20,20060820,corey_61.0_rt,0.5,0,1,0
Immigration1.0-22145,0,0,1,usa today,2006,8,21,20060821,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-22145,0,0,1,usa today,2006,8,21,20060821,nick_61.0_rt,0.5,1,0,1
Immigration1.0-2331,0,0,1,denver post,1996,9,8,19960908,gareth_58.0_rt,0.5,1,0,1
Immigration1.0-2331,0,0,1,denver post,1996,9,8,19960908,allie_58.2_rt,0.5,1,0,1
Immigration1.0-11824,0,0,1,atlanta journal and constitution,2002,4,1,20020401,emily_61.0_rt,0.5,0,1,0
Immigration1.0-11824,0,0,1,atlanta journal and constitution,2002,4,1,20020401,gareth_61.2_rt,0.5,0,1,0
Immigration1.0-11825,0,0,1,new york times,2002,4,1,20020401,kristine_56.0_rt,0.5,0,1,0
Immigration1.0-11825,0,0,1,new york times,2002,4,1,20020401,jeremy_56.0_rt,0.5,0,1,0
Immigration1.0-31843,0,0,1,usa today,2011,11,3,20111103,corey_64.0_rt,0.5,1,0,1
Immigration1.0-31843,0,0,1,usa today,2011,11,3,20111103,spencer_64.0_rt,0.5,1,0,1
Immigration1.0-24426,0,0,1,atlanta journal and constitution,2007,5,24,20070524,laurie_57.0_rt,0.5,1,0,1
Immigration1.0-24426,0,0,1,atlanta journal and constitution,2007,5,24,20070524,kristine_57.0_rt,0.5,1,0,1
Immigration1.0-2594,0,0,1,new york times,1996,7,8,19960708,jeremy_57.0_rt,0.5,1,0,1
Immigration1.0-2594,0,0,1,new york times,1996,7,8,19960708,kristine_58.0_rt,0.5,1,0,1
Immigration1.0-2597,0,0,1,washington post,1996,7,8,19960708,kristine_61.0_rt,1,1,0,1
Immigration1.0-21141,0,0,1,denver post,2006,6,4,20060604,allie_64.0_rt,0.5,0,1,0
Immigration1.0-21141,0,0,1,denver post,2006,6,4,20060604,laurie_64.0_rt,0.5,0,1,0
Immigration1.0-21148,0,1,0,philadelphia inquirer,2006,6,4,20060604,gareth_60.0_rt,0.5,1,0,1
Immigration1.0-21148,0,1,0,philadelphia inquirer,2006,6,4,20060604,allie_60.0_rt,0.5,1,0,1
Immigration1.0-20897,0,0,1,atlanta journal and constitution,2006,6,27,20060627,nick_56.0_rt,0.5,1,0,1
Immigration1.0-20897,0,0,1,atlanta journal and constitution,2006,6,27,20060627,allie_56.0_rt,0.5,1,0,1
Immigration1.0-5640,0,0,1,denver post,1998,12,15,19981215,kristine_60.0_rt,0.5,1,0,1
Immigration1.0-5640,0,0,1,denver post,1998,12,15,19981215,corey_60.0_rt,0.5,1,0,1
Immigration1.0-14954,0,0,1,denver post,2003,10,29,20031029,allie_58.0_rt,0.5,1,0,1
Immigration1.0-14954,0,0,1,denver post,2003,10,29,20031029,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-11161,0,1,0,daily news,2002,3,14,20020314,gareth_56.0_rt,0.5,1,0,1
Immigration1.0-11161,0,1,0,daily news,2002,3,14,20020314,corey_56.2_rt,0.5,1,0,1
Immigration1.0-13672,0,0,1,new york times,2003,1,11,20030111,emily_56.2_rt,0.5,1,0,1
Immigration1.0-13672,0,0,1,new york times,2003,1,11,20030111,spencer_56.0_rt,0.5,1,0,1
Immigration1.0-4999,0,0,1,daily news,1998,2,10,19980210,spencer_62.0_rt,0.5,1,0,1
Immigration1.0-4999,0,0,1,daily news,1998,2,10,19980210,corey_62.0_rt,0.5,1,0,1
Immigration1.0-1810,0,0,1,daily news,1996,6,3,19960603,kristine_61.0_rt,1,1,0,1
Immigration1.0-1815,0,0,1,san jose mercury news,1996,6,3,19960603,nick_56.0_rt,0.5,1,0,1
Immigration1.0-1815,0,0,1,san jose mercury news,1996,6,3,19960603,allie_56.0_rt,0.5,1,0,1
Immigration1.0-16880,0,0,1,new york times,2005,3,11,20050311,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-16880,0,0,1,new york times,2005,3,11,20050311,nick_61.0_rt,0.5,1,0,1
Immigration1.0-14480,0,1,0,daily news,2003,8,20,20030820,sam_58.0_rt,0.5,1,0,1
Immigration1.0-14480,0,1,0,daily news,2003,8,20,20030820,jeremy_58.0_rt,0.5,1,0,1
Immigration1.0-10395,0,0,1,washington post,2001,10,18,20011018,nick_59.0_rt,0.5,1,0,1
Immigration1.0-10395,0,0,1,washington post,2001,10,18,20011018,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-8790,0,0,1,new york times,2000,11,5,20001105,nick_58.0_rt,0.5,0,1,0
Immigration1.0-8790,0,0,1,new york times,2000,11,5,20001105,laurie_58.0_rt,0.5,0,1,0
Immigration1.0-31462,0,0,1,washington post,2011,8,3,20110803,sam_61.0_rt,0.5,1,0,1
Immigration1.0-31462,0,0,1,washington post,2011,8,3,20110803,corey_61.0_rt,0.5,1,0,1
Immigration1.0-363,0,0,1,washington post,1995,8,31,19950831,corey_65.0_rt,0.5,0,1,0
Immigration1.0-363,0,0,1,washington post,1995,8,31,19950831,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-39678,0,0,1,washington post,1993,6,7,19930607,corey_65.0_rt,0.5,1,0,1
Immigration1.0-39678,0,0,1,washington post,1993,6,7,19930607,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-20238,0,0,1,san jose mercury news,2006,4,27,20060427,alex_55.0_r,0.5,0,1,0
Immigration1.0-20238,0,0,1,san jose mercury news,2006,4,27,20060427,allie_55.0_r,0.5,0,1,0
Immigration1.0-36105,0,0,1,new york times,1986,8,7,19860807,corey_65.0_rt,0.5,1,0,1
Immigration1.0-36105,0,0,1,new york times,1986,8,7,19860807,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-1766,0,0,1,washington post,1996,6,14,19960614,allie_54.0_r,0.5,1,0,1
Immigration1.0-1766,0,0,1,washington post,1996,6,14,19960614,hannah_54.0_r,0.5,1,0,1
Immigration1.0-1765,0,0,1,st. louis post-dispatch,1996,6,14,19960614,kristine_61.0_rt,1,1,0,1
Immigration1.0-1764,0,0,1,new york times,1996,6,14,19960614,alex_59.0_rt,0.5,1,0,1
Immigration1.0-1764,0,0,1,new york times,1996,6,14,19960614,allie_59.0_rt,0.5,1,0,1
Immigration1.0-1768,0,0,1,denver post,1996,6,13,19960613,corey_59.0_rt,0.5,1,0,1
Immigration1.0-1768,0,0,1,denver post,1996,6,13,19960613,dana_59.0_rt,0.5,1,0,1
Immigration1.0-12840,0,0,1,denver post,2002,8,4,20020804,alex_57.0_rt,0.5,0,1,0
Immigration1.0-12840,0,0,1,denver post,2002,8,4,20020804,gareth_57.0_rt,0.5,0,1,0
Immigration1.0-7646,0,0,1,washington post,2000,1,13,20000113,corey_64.0_rt,0.5,1,0,1
Immigration1.0-7646,0,0,1,washington post,2000,1,13,20000113,spencer_64.0_rt,0.5,1,0,1
Immigration1.0-7648,0,0,1,atlanta journal and constitution,2000,1,12,20000112,dana_60.0_rt,0.5,0,1,0
Immigration1.0-7648,0,0,1,atlanta journal and constitution,2000,1,12,20000112,sam_60.0_rt,0.5,0,1,0
Immigration1.0-12505,0,1,0,herald-sun,2002,9,27,20020927,nick_58.0_rt,0.5,0,1,0
Immigration1.0-12505,0,1,0,herald-sun,2002,9,27,20020927,laurie_58.0_rt,0.5,0,1,0
Immigration1.0-17754,0,1,0,new york times,2005,8,28,20050828,alex_54.0_r,0.5,1,0,1
Immigration1.0-17754,0,1,0,new york times,2005,8,28,20050828,emily_54.0_r,0.5,1,0,1
Immigration1.0-28429,0,0,1,washington post,2009,10,1,20091001,hannah_65.0_rt,0.5,1,0,1
Immigration1.0-28429,0,0,1,washington post,2009,10,1,20091001,alex_65.0_rt,0.5,1,0,1
Immigration1.0-12500,0,0,1,denver post,2002,9,27,20020927,nick_62.0_rt,0.5,0,1,0
Immigration1.0-12500,0,0,1,denver post,2002,9,27,20020927,kristine_62.0_rt,0.5,0,1,0
Immigration1.0-28137,0,0,1,daily news,2009,4,1,20090401,gareth_60.0_rt,0.5,1,0,1
Immigration1.0-28137,0,0,1,daily news,2009,4,1,20090401,allie_60.0_rt,0.5,1,0,1
Immigration1.0-39451,0,0,1,washington post,1993,7,28,19930728,spencer_62.0_rt,0.5,1,0,1
Immigration1.0-39451,0,0,1,washington post,1993,7,28,19930728,corey_62.0_rt,0.5,1,0,1
Immigration1.0-34176,0,0,1,washington post,2012,12,2,20121202,corey_61.0_rt,1,1,0,1
Immigration1.0-39459,0,0,1,new york times,1993,7,25,19930725,emily_56.2_rt,0.5,1,0,1
Immigration1.0-39459,0,0,1,new york times,1993,7,25,19930725,spencer_56.0_rt,0.5,1,0,1
Immigration1.0-5865,0,0,1,washington post,1998,9,24,19980924,dana_61.0_rt,0.5,1,0,1
Immigration1.0-5865,0,0,1,washington post,1998,9,24,19980924,spencer_61.0_rt,0.5,1,0,1
Immigration1.0-5866,0,1,0,daily news,1998,9,23,19980923,allie_61.0_rt,0.5,1,0,1
Immigration1.0-5866,0,1,0,daily news,1998,9,23,19980923,alex_61.0_rt,0.5,1,0,1
Immigration1.0-20156,0,0,1,daily news,2006,4,30,20060430,allie_54.0_r,0.5,0,1,0
Immigration1.0-20156,0,0,1,daily news,2006,4,30,20060430,hannah_54.0_r,0.5,0,1,0
Immigration1.0-20157,0,0,1,denver post,2006,4,30,20060430,nick_59.0_rt,0.5,1,0,1
Immigration1.0-20157,0,0,1,denver post,2006,4,30,20060430,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-7422,0,0,1,washington post,2000,2,20,20000220,alex_57.0_rt,0.5,1,0,1
Immigration1.0-7422,0,0,1,washington post,2000,2,20,20000220,gareth_57.0_rt,0.5,1,0,1
Immigration1.0-7423,0,0,1,washington post,2000,2,20,20000220,alex_54.0_r,0.5,1,0,1
Immigration1.0-7423,0,0,1,washington post,2000,2,20,20000220,emily_54.0_r,0.5,1,0,1
Immigration1.0-14228,0,0,1,san jose mercury news,2003,10,9,20031009,corey_59.0_rt,0.5,1,0,1
Immigration1.0-14228,0,0,1,san jose mercury news,2003,10,9,20031009,dana_59.0_rt,0.5,1,0,1
Immigration1.0-41207,0,0,1,new york times,1994,11,11,19941111,corey_58.0_rt,0.5,0,1,0
Immigration1.0-41207,0,0,1,new york times,1994,11,11,19941111,spencer_58.2_rt,0.5,0,1,0
Immigration1.0-31286,0,0,1,atlanta journal and constitution,2011,3,26,20110326,nick_59.0_rt,0.5,1,0,1
Immigration1.0-31286,0,0,1,atlanta journal and constitution,2011,3,26,20110326,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-31281,0,0,1,daily news,2011,3,27,20110327,gareth_56.0_rt,0.5,1,0,1
Immigration1.0-31281,0,0,1,daily news,2011,3,27,20110327,corey_56.2_rt,0.5,1,0,1
Immigration1.0-15289,0,0,1,st. louis post-dispatch,2004,1,13,20040113,hannah_65.0_rt,0.5,1,0,1
Immigration1.0-15289,0,0,1,st. louis post-dispatch,2004,1,13,20040113,alex_65.0_rt,0.5,1,0,1
Immigration1.0-6598,0,0,1,saint paul pioneer press,1999,7,3,19990703,corey_64.0_rt,0.5,1,0,1
Immigration1.0-6598,0,0,1,saint paul pioneer press,1999,7,3,19990703,spencer_64.0_rt,0.5,1,0,1
Immigration1.0-19283,0,0,1,denver post,2006,3,26,20060326,allie_60.2_rt,0.5,1,0,1
Immigration1.0-19283,0,0,1,denver post,2006,3,26,20060326,corey_60.2_rt,0.5,1,0,1
Immigration1.0-4131,0,0,1,daily news,1997,7,29,19970729,corey_58.0_rt,0.5,1,0,1
Immigration1.0-4131,0,0,1,daily news,1997,7,29,19970729,spencer_58.2_rt,0.5,1,0,1
Immigration1.0-4731,0,0,1,st. petersburg times,1998,4,19,19980419,sam_59.0_rt,0.5,0,1,0
Immigration1.0-4731,0,0,1,st. petersburg times,1998,4,19,19980419,emily_59.0_rt,0.5,0,1,0
Immigration1.0-18481,0,0,1,palm beach post,2005,10,16,20051016,sam_59.0_rt,0.5,0,1,0
Immigration1.0-18481,0,0,1,palm beach post,2005,10,16,20051016,emily_59.0_rt,0.5,0,1,0
Immigration1.0-26301,0,0,1,atlanta journal and constitution,2008,5,30,20080530,dana_57.0_rt,0.5,1,0,1
Immigration1.0-26301,0,0,1,atlanta journal and constitution,2008,5,30,20080530,corey_57.0_rt,0.5,1,0,1
Immigration1.0-26302,0,0,1,herald-sun,2008,5,30,20080530,gareth_60.0_rt,0.5,0,1,0
Immigration1.0-26302,0,0,1,herald-sun,2008,5,30,20080530,allie_60.0_rt,0.5,0,1,0
Immigration1.0-13878,0,0,1,st. petersburg times,2003,6,4,20030604,laurie_57.0_rt,0.5,1,0,1
Immigration1.0-13878,0,0,1,st. petersburg times,2003,6,4,20030604,kristine_57.0_rt,0.5,1,0,1
Immigration1.0-26308,0,0,1,san jose mercury news,2008,5,28,20080528,alex_54.0_r,0.5,1,0,1
Immigration1.0-26308,0,0,1,san jose mercury news,2008,5,28,20080528,emily_54.0_r,0.5,1,0,1
Immigration1.0-40004,0,1,0,washington post,1994,4,30,19940430,nick_62.0_rt,0.5,1,0,1
Immigration1.0-40004,0,1,0,washington post,1994,4,30,19940430,kristine_62.0_rt,0.5,1,0,1
Immigration1.0-40550,0,0,1,san jose mercury news,1994,6,28,19940628,nick_58.2_rt,0.5,0,1,0
Immigration1.0-40550,0,0,1,san jose mercury news,1994,6,28,19940628,emily_58.0_rt,0.5,0,1,0
Immigration1.0-27314,0,0,1,st. louis post-dispatch,2009,3,11,20090311,dana_61.0_rt,0.5,1,0,1
Immigration1.0-27314,0,0,1,st. louis post-dispatch,2009,3,11,20090311,spencer_61.0_rt,0.5,0,1,0
Immigration1.0-18735,0,0,1,atlanta journal and constitution,2006,2,10,20060210,nick_56.0_rt,0.5,1,0,1
Immigration1.0-18735,0,0,1,atlanta journal and constitution,2006,2,10,20060210,allie_56.0_rt,0.5,1,0,1
Immigration1.0-16571,0,0,1,daily news,2004,11,17,20041117,hannah_65.0_rt,0.5,1,0,1
Immigration1.0-16571,0,0,1,daily news,2004,11,17,20041117,alex_65.0_rt,0.5,1,0,1
Immigration1.0-24653,0,1,0,san jose mercury news,2007,7,21,20070721,allie_60.2_rt,0.5,0,1,0
Immigration1.0-24653,0,1,0,san jose mercury news,2007,7,21,20070721,corey_60.2_rt,0.5,0,1,0
Immigration1.0-8940,0,0,1,herald-sun,2000,9,28,20000928,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-8940,0,0,1,herald-sun,2000,9,28,20000928,nick_61.0_rt,0.5,1,0,1
Immigration1.0-16164,0,0,1,palm beach post,2004,7,13,20040713,alex_59.0_rt,0.5,0,1,0
Immigration1.0-16164,0,0,1,palm beach post,2004,7,13,20040713,allie_59.0_rt,0.5,0,1,0
Immigration1.0-25652,0,0,1,washington post,2007,11,1,20071101,laurie_55.0_r,0.5,1,0,1
Immigration1.0-25652,0,0,1,washington post,2007,11,1,20071101,emily_55.2_r,0.5,1,0,1
Immigration1.0-25651,0,0,1,washington post,2007,11,1,20071101,emily_56.2_rt,0.5,1,0,1
Immigration1.0-25651,0,0,1,washington post,2007,11,1,20071101,spencer_56.0_rt,0.5,1,0,1
Immigration1.0-37283,0,0,1,new york times,1988,11,8,19881108,allie_61.0_rt,0.5,0,1,0
Immigration1.0-37283,0,0,1,new york times,1988,11,8,19881108,alex_61.0_rt,0.5,1,0,1
Immigration1.0-34412,0,0,1,new york times,1979,1,29,19790129,corey_64.0_rt,0.5,1,0,1
Immigration1.0-34412,0,0,1,new york times,1979,1,29,19790129,spencer_64.0_rt,0.5,1,0,1
Immigration1.0-30259,0,0,1,usa today,2010,9,23,20100923,emily_61.0_rt,0.5,1,0,1
Immigration1.0-30259,0,0,1,usa today,2010,9,23,20100923,gareth_61.2_rt,0.5,1,0,1
Immigration1.0-30709,0,0,1,st. louis post-dispatch,2011,1,6,20110106,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-30709,0,0,1,st. louis post-dispatch,2011,1,6,20110106,alex_60.0_rt,0.5,1,0,1
Immigration1.0-30700,0,0,1,san jose mercury news,2011,1,7,20110107,nick_58.0_rt,0.5,1,0,1
Immigration1.0-30700,0,0,1,san jose mercury news,2011,1,7,20110107,laurie_58.0_rt,0.5,1,0,1
Immigration1.0-2106,0,0,1,san jose mercury news,1996,4,8,19960408,sam_58.0_rt,0.5,1,0,1
Immigration1.0-2106,0,0,1,san jose mercury news,1996,4,8,19960408,jeremy_58.0_rt,0.5,1,0,1
Immigration1.0-2103,0,0,1,washington post,1996,4,9,19960409,spencer_60.2_rt,0.5,0,1,0
Immigration1.0-2103,0,0,1,washington post,1996,4,9,19960409,alex_60.0_rt,0.5,0,1,0
